period,mood,circumplex.arousal,circumplex.valence,activity,screen,call,sms,appCat.builtin,appCat.communication,appCat.entertainment,appCat.finance,appCat.game,appCat.office,appCat.other,appCat.social,appCat.travel,appCat.unknown,appCat.weather,appCat.utilities,id
27,6.2,0.45,0.6666666666666666,0.10380565231421184,42655.70100378991,1.0,8.0,25389.273999999998,11312.452,265.929,0.0,0.0,0.0,310.135,23991.117,0.0,2.009,18.442,45.194,AS14.26
28,5.8,0.35000000000000003,0.4666666666666666,0.10380370439393588,39647.23500418664,3.0,1.0,28147.686,11812.258,332.394,0.0,0.0,0.0,296.074,20242.535,0.0,308.764,55.7,45.194,AS14.26
29,6.6,0.21666666666666667,0.3666666666666667,0.08622506491623767,46203.763004302986,4.0,1.0,24252.255,15029.444,376.76,0.0,0.0,0.0,307.321,22406.682,137.239,308.764,159.507,45.194,AS14.26
30,8.0,0.2833333333333333,0.3666666666666667,0.12810098840708026,45077.97600460053,7.0,1.0,24694.214,17438.874,368.31100000000004,0.0,0.0,0.0,277.599,18381.353,255.925,308.764,159.507,22.112,AS14.26
31,7.8,0.45,0.5,0.12556697969170752,39710.13100457192,11.0,3.0,24534.853,15861.001,255.29399999999998,0.0,0.0,0.0,292.754,14707.93,353.401,308.764,184.669,0.0,AS14.26
32,8.0,0.5333333333333333,0.5,0.13436500690635989,37785.48500108719,15.0,3.0,18636.416,15780.659,496.989,0.0,0.0,0.0,288.971,14490.297,353.401,306.755,178.45,26.402,AS14.26
33,6.6,0.6,0.5333333333333333,0.13459309249087617,35738.30100250244,14.0,2.0,18467.156,15409.742,485.882,0.0,0.0,0.0,285.906,13258.219000000001,353.401,306.755,225.54000000000002,26.402,AS14.26
34,6.2,0.5666666666666667,0.6333333333333334,0.13578567875325306,35840.47300100326,12.0,2.0,12232.593,15884.247,456.99399999999997,0.0,0.0,0.0,292.023,13047.091,353.401,0.0,188.282,26.402,AS14.26
35,6.8,0.5333333333333333,0.6333333333333334,0.13687094377713702,31630.766999959942,16.0,2.0,7527.528,12743.721,412.628,0.0,0.0,0.0,273.647,10997.395,216.162,0.0,84.475,26.402,AS14.26
36,7.2,0.39999999999999997,0.6,0.11335528508123831,30371.415000915527,13.0,2.0,7450.984,11143.738,663.6179999999999,0.0,0.0,0.0,290.455,11467.751,169.89,424.117,96.551,26.402,AS14.26
37,7.8,0.26666666666666666,0.6,0.10796867393460745,31931.77200174332,12.0,0.0,7985.278,11698.587,636.656,0.0,0.0,0.0,278.462,14084.322,72.414,424.117,71.38900000000001,26.402,AS14.26
38,7.4,0.06666666666666667,0.5,0.0842193040175585,30694.095002889633,8.0,0.0,7733.162,9528.021,472.51599999999996,0.0,0.0,0.0,292.353,15448.025,72.414,424.117,71.38900000000001,0.0,AS14.26
39,6.5,0.008333333333333331,0.47500000000000003,0.0845230719465757,30187.732001304626,8.0,3.0,7268.856,8996.145,521.85,0.0,0.0,0.0,264.048,15671.119999999999,72.414,424.117,12.076,0.0,AS14.26
40,7.059387916739853,0.07392711563292431,0.5247726810586034,0.07887531613992159,29492.852002620704,9.0,4.0,7090.609,5315.003,621.648,0.0,0.0,0.0,218.268,18683.097,72.414,538.832,12.076,0.0,AS14.26
41,6.8,0.07392711563292431,0.5247726810586034,0.07462378294293465,26523.782002687458,6.0,4.0,4810.0380000000005,4634.489,621.648,0.0,0.0,0.0,214.274,18324.329999999998,72.414,541.9920000000001,12.076,0.0,AS14.26
42,6.6,0.007260448966257646,0.4581060143919367,0.06839100241076307,30873.78900146485,6.0,4.0,17186.049,5440.835999999999,1483.489,0.0,0.0,0.0,199.292,17749.737,0.0,1108.8029999999999,77.722,0.0,AS14.26
43,6.8,0.04059378229959098,0.4247726810586034,0.07950646894966716,35138.05699920654,3.0,4.0,34356.128,7013.865,1872.6160000000002,0.0,0.0,0.0,218.162,17787.118000000002,0.0,1206.371,104.237,30.225,AS14.26
44,8.0,0.1739271156329243,0.5247726810586034,0.08842351704910018,36710.81199955941,10.0,5.0,34943.559,8151.638,1795.0610000000001,0.0,0.0,0.0,216.982,17742.249,0.0,1206.371,181.44299999999998,30.225,AS14.26
45,6.2,0.1989271156329243,0.48310601439193673,0.08409390502538296,38114.762999773026,15.0,3.0,37519.022,10386.318,1754.779,0.0,0.0,0.0,230.136,16503.512,70.547,1206.371,201.476,30.225,AS14.26
46,6.4,0.16666666666666666,0.4666666666666666,0.07829598793010793,39601.51999974251,14.0,2.0,39868.824,13656.98,1944.3980000000001,0.0,0.0,0.0,261.673,14116.963,70.547,1214.392,201.476,54.316,AS14.26
47,7.0,0.2333333333333333,0.5,0.08472212205253304,44474.56300020218,12.0,2.0,44365.191,15522.006,1985.8290000000002,0.0,0.0,0.0,264.032,14986.267,70.547,1213.24,201.476,54.316,AS14.26
48,6.0,0.26666666666666666,0.43333333333333335,0.08253316972960766,39625.25600028037,13.0,4.0,34807.067,15411.405999999999,857.811,0.0,0.0,0.0,261.711,14533.911,70.547,222.312,123.754,54.316,AS14.26
49,6.4,0.26666666666666666,0.3666666666666667,0.08722617231694807,44549.545001745224,13.0,4.0,17885.391,21701.847,542.206,0.0,0.0,0.0,226.619,13434.908,140.921,124.744,97.239,48.162000000000006,AS14.26
50,7.4,0.26666666666666666,0.3333333333333333,0.093237256377105,47729.15300202369,8.0,3.0,19782.239,24715.282,637.9970000000001,0.0,0.0,0.0,210.75,12867.834,140.921,124.744,20.033,72.361,AS14.26
51,7.4,0.26666666666666666,0.39999999999999997,0.10325758395257963,47143.78600239753,6.0,2.0,17350.048,23619.735,900.752,0.0,0.0,0.0,206.71300000000002,13786.679,124.87199999999999,124.744,0.0,72.361,AS14.26
52,7.2,0.3333333333333333,0.46666666666666673,0.11642648086633571,45700.71300101279,8.0,2.0,15182.745,21869.238,717.221,0.0,0.0,0.0,219.635,14004.184000000001,124.87199999999999,880.514,0.0,74.44500000000001,AS14.26
53,7.4,0.19999999999999998,0.5333333333333333,0.10727791097478002,44236.69300079344,10.0,2.0,10684.099,21212.972,793.512,0.0,0.0,0.0,232.169,15207.130000000001,124.87199999999999,878.506,0.0,74.44500000000001,AS14.26
54,7.6,0.13333333333333333,0.6666666666666666,0.11160163787608668,50823.41700196265,9.0,0.0,8565.528,20851.778,907.8009999999999,0.0,0.0,0.0,239.09300000000002,21028.733,231.463,982.433,0.0,74.44500000000001,AS14.26
55,7.0,0.13333333333333333,0.7666666666666666,0.10951193649623492,41904.79700183867,14.0,0.0,7782.2480000000005,13496.968,858.423,0.0,0.0,0.0,251.404,20373.81,161.089,982.433,8.031,50.374,AS14.26
56,6.6,0.0,0.7000000000000001,0.11557679392378416,40101.24699997901,13.0,0.0,7493.456,10989.024,855.4499999999999,0.0,0.0,0.0,242.608,20149.785000000003,161.089,982.433,16.097,50.354,AS14.26
57,6.2,-0.03333333333333333,0.6333333333333334,0.11067811041656483,40587.37599921226,12.0,0.0,8840.676,11714.123,583.6429999999999,0.0,0.0,0.0,239.425,19270.861,161.014,982.433,16.097,50.354,AS14.26
58,7.6,-0.13333333333333333,0.6666666666666666,0.11808537062194113,41635.98700070381,12.0,0.0,9649.534,12485.555,621.6389999999999,0.0,0.0,0.0,818.7280000000001,18978.760000000002,323.451,103.927,16.097,47.379999999999995,AS14.26
59,8.0,-0.15,0.6666666666666666,0.12717166168262153,43900.9599993229,11.0,0.0,11989.084,13312.774000000001,706.149,0.0,0.0,0.0,811.922,18134.692000000003,396.033,103.927,16.097,47.379999999999995,AS14.26
60,7.2,-0.049999999999999996,0.7000000000000001,0.11654052562446178,40075.885997772224,13.0,0.0,11936.258,13380.645,845.273,0.0,0.0,0.0,827.2200000000001,14286.108,289.442,0.0,114.905,47.379999999999995,AS14.26
61,5.8,-0.08333333333333333,0.5333333333333333,0.09960146114662775,44407.47099781038,8.0,0.0,14958.448,14775.569,1017.507,0.0,0.0,0.0,818.8720000000001,16467.827,289.442,51.333,238.038,74.508,AS14.26
62,5.4,0.049999999999999996,0.39999999999999997,0.08890536954071533,47928.29100060463,8.0,0.0,20601.512000000002,16041.982,1431.322,0.0,0.0,0.0,847.6550000000001,19012.341,426.28499999999997,51.333,414.293,50.329,AS14.26
63,7.4,0.016666666666666663,0.5333333333333333,0.07632817380734953,42799.81600022316,6.0,0.0,18248.309,13776.412,1431.322,0.0,0.0,0.0,818.321,17710.527000000002,371.86199999999997,51.333,414.293,50.329,AS14.26
64,6.4,-0.016666666666666673,0.3666666666666667,0.06635225897345069,34846.127999544144,4.0,0.0,16366.146,11009.324,1249.8629999999998,0.0,0.0,0.0,194.559,14916.159,209.42499999999998,51.333,414.293,27.128,AS14.26
1,7.6,-0.03333333333333335,0.5333333333333333,0.08431825911368124,23151.72999525071,8.0,9.0,7065.822,9916.785,0.0,0.0,1478.5520000000001,48.857000000000006,648.869,6653.279,461.573,0.0,25.474,19.125,AS14.27
2,7.0,0.10000000000000002,0.5666666666666668,0.08987381466923679,24946.00399637223,7.0,8.0,7070.119000000001,11823.848,0.0,0.0,1241.959,48.857000000000006,743.0799999999999,6491.152,648.9839999999999,0.0,25.474,19.125,AS14.27
3,7.4,-0.09999999999999998,0.6,0.08749999999999993,26191.487995862968,4.0,7.0,6408.317,13021.484,0.0,0.0,1040.006,48.857000000000006,696.306,6432.918,662.898,0.0,25.474,20.129,AS14.27
4,5.8,9.25185853854297e-18,0.4000000000000001,0.09322916666666663,23048.49499917031,4.0,6.0,5297.459,11409.037,0.0,0.0,944.611,48.857000000000006,665.217,5296.286,662.898,0.0,25.474,1.004,AS14.27
5,7.0,0.20833333333333334,0.45,0.09260057471264364,22712.106000423442,4.0,5.0,6877.526,10948.146,0.0,0.0,957.123,0.0,648.881,5547.983,546.828,0.0,0.0,1.004,AS14.27
6,8.75,0.125,0.5666666666666668,0.10140086206896548,20698.7170021534,6.0,6.0,6822.659,9029.091,0.0,0.0,865.935,0.0,653.768,5653.464,488.46799999999996,0.0,0.0,1.004,AS14.27
7,7.6,0.09166666666666667,0.5666666666666668,0.10302123243933582,18874.72700119019,6.0,6.0,6211.696,8333.579,0.0,0.0,679.974,0.0,559.626,4936.564,307.79200000000003,0.0,29.347,1.004,AS14.27
8,7.2,-0.07500000000000001,0.5333333333333333,0.09937396430343133,18196.396000385284,6.0,6.0,6184.351000000001,7612.992,0.0,0.0,725.25,0.0,392.606,5104.324,414.596,0.0,29.347,1.004,AS14.27
9,7.8,-0.27499999999999997,0.6333333333333333,0.09823746803825861,20969.694001674652,6.0,2.0,6014.053,8324.731,0.0,0.0,618.553,0.0,421.01800000000003,5183.755,2347.9680000000003,0.0,29.347,0.0,AS14.27
10,7.6,-0.3083333333333333,0.8666666666666667,0.10078570955708836,23783.819999694824,7.0,2.0,7348.540999999999,8938.787,0.0,0.0,615.938,0.0,481.733,4944.855,4991.759,0.0,29.347,0.0,AS14.27
11,8.6,-0.3499999999999999,1.0166666666666666,0.10725920891851877,22688.52799916267,10.0,1.0,5565.526,8330.536,0.0,0.0,503.28299999999996,0.0,489.16700000000003,4247.022,5199.256,0.0,29.347,0.0,AS14.27
12,7.5,-0.4749999999999999,0.85,0.09356133752858348,24272.85099720955,8.0,0.0,5432.238,10625.108,0.0,0.0,748.9159999999999,0.0,496.839,5009.562,5199.256,0.0,29.347,0.0,AS14.27
13,7.2,-0.4083333333333334,0.8166666666666668,0.11022800419525014,28382.34299969673,11.0,0.0,38060.273,12630.288,0.0,0.0,888.7149999999999,0.0,507.445,6094.116,5199.256,0.0,0.0,0.0,AS14.27
14,6.8,-0.3083333333333333,0.75,0.10820397603485836,27556.93700003624,12.0,1.0,37931.808,12161.675,0.0,0.0,851.601,0.0,476.64,5848.845,5106.740000000001,0.0,96.973,0.0,AS14.27
15,7.8,-0.24166666666666667,0.7166666666666667,0.10467388344226576,25517.76499938965,18.0,6.0,37847.346,10981.615,0.0,0.0,1163.63,0.0,437.80899999999997,5749.156,4158.481,0.0,96.973,0.0,AS14.27
16,8.0,-0.27499999999999997,0.7166666666666667,0.09972856509454098,22886.87700033188,17.0,6.0,36304.463,10883.475,0.0,0.0,1320.52,0.0,394.038,5612.709,1594.8149999999998,0.0,96.973,0.0,AS14.27
17,7.6,-0.17500000000000002,0.5833333333333334,0.09494039982843454,24221.21599912643,17.0,6.0,36868.634,11635.899000000001,0.0,0.0,1404.355,0.0,425.262,5696.741,1711.59,0.0,96.973,0.0,AS14.27
18,7.6,0.06666666666666665,0.6,0.10910405140017433,24056.002000331875,21.0,6.0,37276.662,10140.651,0.0,0.0,1293.751,0.0,774.013,4755.381,1711.59,0.0,127.734,1.003,AS14.27
19,9.333333333333334,0.24444444444444444,0.7777777777777778,0.1392545143631373,23786.02699947357,36.0,6.0,6191.1539999999995,9250.014,0.0,0.0,1084.001,0.0,955.388,4112.814,2395.397,0.0,188.10500000000002,1.003,AS14.27
20,8.0,0.3111111111111111,0.8777777777777778,0.14709905828722666,27545.00800013542,40.0,5.0,6769.85,11315.492,0.0,0.0,1021.787,0.0,963.1610000000001,5685.106,2273.402,0.0,91.132,1.003,AS14.27
21,7.8,0.5111111111111112,0.8777777777777778,0.15286518418202902,27847.542998313904,38.0,0.0,6747.269,11113.728,0.0,0.0,714.186,0.0,1120.1200000000001,6706.619000000001,1929.56,0.0,91.132,1.003,AS14.27
22,7.2,0.3111111111111111,0.8111111111111112,0.15555161286277588,28706.326999425888,40.0,0.0,7091.062,10826.015,0.0,0.0,622.097,0.0,1157.755,7643.589,1849.435,0.0,91.132,1.003,AS14.27
23,6.6,0.41111111111111115,0.7777777777777778,0.15582988030001896,31917.791001558304,35.0,0.0,6986.136,12142.864,251.452,0.0,659.32,0.0,1144.777,9422.274,1525.163,0.0,91.132,1.003,AS14.27
24,7.6,0.27777777777777773,0.8111111111111112,0.15123335299177768,33065.32700252533,32.0,0.0,7002.863,12826.385,414.024,0.0,879.886,0.0,767.047,9582.365,1838.867,0.0,60.371,0.0,AS14.27
25,7.2,1.850371707708594e-17,0.6333333333333334,0.11083983447325917,31592.952000856403,15.0,0.0,5805.579,13052.985,414.024,0.0,1136.339,0.0,602.844,9635.675,1155.06,0.0,0.0,0.0,AS14.27
26,6.4,0.13333333333333333,0.5,0.10507862388250312,29251.18199872971,12.0,0.0,5421.557,12756.526,414.024,0.0,1093.96,0.0,589.724,7703.812,1289.332,0.0,0.0,0.0,AS14.27
27,7.4,0.06666666666666667,0.4666666666666666,0.0975690922920892,30195.08500027657,8.0,0.0,6986.491,14213.615,414.024,0.0,1028.722,0.0,440.81399999999996,8154.971,527.6800000000001,0.0,0.0,0.0,AS14.27
28,7.666666666666667,0.26666666666666666,0.5111111111111111,0.11037321850279337,32476.005997657776,5.0,0.0,7366.243,15844.807,414.024,0.0,986.1899999999999,0.0,369.366,7568.929,527.6800000000001,0.0,0.0,0.0,AS14.27
29,7.3819290205285615,0.087218327906526,0.5424288107040015,0.11187385707239746,30166.18099784851,5.0,0.0,6950.348000000001,16391.796000000002,162.572,0.0,877.75,0.0,302.66,5525.794,527.6800000000001,0.0,0.0,0.0,AS14.27
30,7.8,0.12055166123985933,0.5424288107040015,0.11013187234092993,28554.16199707985,7.0,4.0,7396.452,16129.229000000001,0.0,0.0,514.2049999999999,0.0,298.802,4910.351,213.976,0.0,0.0,0.0,AS14.27
31,7.0,0.387218327906526,0.4757621440373349,0.10211582827962724,29086.552998304367,7.0,4.0,7228.776000000001,16988.282,0.0,0.0,405.111,0.0,253.131,4908.605,213.976,0.0,0.0,0.0,AS14.27
32,6.4,0.387218327906526,0.44242881070400153,0.10356258753888649,29382.717997550964,10.0,8.0,7966.374000000001,15989.069,0.0,0.0,488.656,0.0,252.553,5579.155,0.0,0.0,23.144,0.0,AS14.27
33,6.6,0.5205516612398594,0.3424288107040015,0.10593163381640132,28444.8969976902,12.0,8.0,6769.848,15855.148000000001,0.0,0.0,514.791,0.0,234.92000000000002,4193.223,28.979,0.0,101.143,0.0,AS14.27
34,7.0,0.7538849945731926,0.2979843662595571,0.09124553895570431,31569.12299823761,16.0,8.0,6807.337,17147.403,0.0,0.0,380.276,0.0,247.671,3977.107,28.979,0.0,404.5,0.0,AS14.27
35,7.8,0.7333333333333334,0.3666666666666667,0.09159874776796484,30147.17799925804,17.0,8.0,6721.575000000001,15324.618,0.0,0.0,425.159,0.0,297.196,4340.425,28.979,0.0,435.56700000000006,0.0,AS14.27
36,6.8,0.7666666666666666,0.3,0.08641424782510287,31000.720999479294,17.0,7.0,6420.881,15436.354000000001,0.0,0.0,417.146,0.0,294.854,5056.927,28.979,0.0,435.56700000000006,0.0,AS14.27
37,7.5,0.8333333333333334,0.39166666666666666,0.08924510670122036,29041.50499987602,16.0,7.0,6137.284,13995.831,0.0,0.0,269.78700000000003,0.0,273.66,4988.682,28.979,0.0,435.56700000000006,0.0,AS14.27
38,7.0,0.8833333333333333,0.5083333333333333,0.0882002213056377,23768.9190018177,11.0,3.0,4587.217,11587.159,0.0,0.0,186.24200000000002,0.0,222.959,3833.225,28.979,0.0,412.42300000000006,0.0,AS14.27
1,7.6,-0.25,0.3666666666666667,0.08297593525869151,53213.77500057221,7.0,0.0,19114.135,15870.6,2990.216,578.595,1019.3,0.0,534.597,13654.111,900.117,19.399,195.32000000000002,1295.989,AS14.28
2,7.2,-0.35000000000000003,0.4666666666666666,0.08099291360606876,57285.3010005951,7.0,0.0,19182.245,16808.526,3143.3630000000003,419.09800000000007,1019.3,0.0,544.544,15758.437,900.117,40.487,195.32000000000002,1289.812,AS14.28
3,8.0,-0.31666666666666665,0.6333333333333333,0.07850241344995301,60149.98700261116,5.0,0.0,26599.635,16509.915,4213.969,370.083,733.172,0.0,499.163,17277.597,855.028,40.487,295.461,1289.812,AS14.28
4,7.8,-0.31666666666666665,0.7333333333333334,0.0877748705537736,55629.00200486183,3.0,0.0,30024.189,16987.152000000002,3329.7960000000003,95.584,744.044,0.0,451.616,15631.921,815.843,59.59,304.461,709.064,AS14.28
5,7.0,-0.48333333333333334,0.7333333333333334,0.10323050709126903,58715.32700204849,3.0,1.0,26006.4,16258.695,2556.897,151.136,748.065,0.0,582.373,14958.703,662.378,59.59,216.776,715.165,AS14.28
6,7.0,-0.5666666666666667,0.8166666666666668,0.11972092071027945,53129.01599907875,0.0,1.0,26301.538999999997,13182.032,2962.8140000000003,155.57,661.957,0.0,544.9449999999999,13697.51,1118.498,48.54600000000001,159.246,554.253,AS14.28
7,7.4,-0.5333333333333333,0.6833333333333332,0.17061605247864764,70489.30599975584,10.0,9.0,27908.691,17100.054,2685.0640000000003,285.782,357.127,0.0,578.235,13155.751,2559.6949999999997,40.191,164.3,22.037,AS14.28
8,7.8,-0.5333333333333333,0.75,0.17477263902344461,76030.71500110625,10.0,9.0,30023.236999999997,19168.394,2821.92,332.301,1343.273,0.0,600.7719999999999,13667.261,2559.6949999999997,69.49000000000001,206.571,982.474,AS14.28
9,7.2,-0.6666666666666666,0.6833333333333332,0.16323230542319353,74324.94100141524,12.0,9.0,20659.912,20222.682,1998.2440000000001,308.66299999999995,1551.222,0.0,585.658,12531.403,2254.559,99.544,213.289,1136.0030000000002,AS14.28
10,6.8,-0.7666666666666666,0.5833333333333334,0.16444383545456365,77840.20700001715,12.0,10.0,20156.795,22114.695,2036.441,354.08399999999995,1570.903,0.0,586.906,12473.73,2140.88,80.441,225.492,1463.862,AS14.28
11,6.8,-0.6333333333333333,0.48333333333333334,0.14334578618359564,75437.08600163458,12.0,9.0,20897.251,23069.14,1805.693,414.013,2510.266,0.0,477.04699999999997,13962.453,2140.88,80.441,269.316,1459.858,AS14.28
12,7.75,-0.3416666666666666,0.31666666666666665,0.11201976935151127,77429.2700023651,12.0,9.0,20858.892,23683.265,2359.5280000000002,451.95099999999996,2406.243,0.0,463.349,16065.359,1448.4669999999999,80.441,348.552,1456.846,AS14.28
13,7.8,-0.30833333333333335,0.4166666666666667,0.0744709083357558,61629.41700267791,4.0,1.0,19510.552,20404.065,2912.652,352.981,2565.074,0.0,404.098,17761.08,7.27,102.07300000000001,338.448,1443.922,AS14.28
14,5.8,-0.2416666666666667,0.25,0.07406399563038622,60644.75299954414,4.0,1.0,19043.532,19714.837,2675.455,510.904,2553.639,0.0,382.552,16046.967,150.586,60.721000000000004,367.355,1787.599,AS14.28
15,6.75,-0.225,0.19166666666666665,0.07041735179997108,57121.30999755859,3.0,1.0,18211.711,16747.788,2701.228,535.441,2175.089,0.0,381.415,15568.479,353.007,48.747,282.68399999999997,2796.152,AS14.28
16,9.75,-0.17500000000000002,0.2916666666666667,0.057944719709740244,51770.02599692344,3.0,0.0,13793.336,11826.58,2941.996,490.02,2292.379,0.0,369.264,15635.43,345.73699999999997,48.747,216.426,3250.163,AS14.28
17,8.0,-0.17500000000000002,0.325,0.05101106885377179,46753.06699728966,3.0,0.0,11463.771999999999,9889.872,2999.387,336.717,1416.434,0.0,311.382,13841.784,517.32,92.324,211.612,3504.554,AS14.28
18,7.25,-0.425,0.5750000000000001,0.07123783179327574,52299.878997087464,3.0,0.0,15725.063,9441.961,3124.7599999999998,260.221,1459.688,0.0,302.64300000000003,12526.607,703.13,92.324,177.132,3524.891,AS14.28
19,7.0,-0.325,0.5750000000000001,0.06910073814761028,52119.841997861855,1.0,1.0,17982.686999999998,10379.189,2577.1369999999997,276.76,1394.392,0.0,289.639,11612.64,872.275,86.78899999999999,230.572,3524.891,AS14.28
20,8.0,-0.325,0.775,0.08316418837710736,52931.03000092506,1.0,1.0,18537.513,11548.142,2760.906,72.318,502.345,0.0,290.649,12920.547,728.9590000000001,77.75399999999999,289.959,4020.895,AS14.28
21,7.0,-0.27499999999999997,0.8333333333333334,0.10147082889758181,51119.872000932686,0.0,1.0,20646.849,11595.584,2511.1079999999997,69.941,539.588,0.0,300.142,12567.0,616.085,59.674,330.481,2868.846,AS14.28
22,8.0,-0.19166666666666665,0.8333333333333334,0.10175858934688757,49703.95399975776,0.0,1.0,20604.436999999998,11982.46,2310.05,94.18299999999999,387.621,23.264,309.747,12415.389,745.265,99.913,435.038,2086.976,AS14.28
23,7.25,-0.11666666666666665,0.8166666666666665,0.0980061444110631,58866.72799897193,0.0,1.0,20503.512,12399.365,2811.6099999999997,121.595,371.514,23.264,319.683,12738.161,755.807,80.561,566.4,2067.366,AS14.28
24,7.5,-0.075,0.8166666666666668,0.0871901149521729,45723.18499994278,0.0,1.0,14152.76,10310.731,1305.816,121.595,324.207,23.264,946.2539999999999,10761.655,651.962,80.561,521.644,2054.051,AS14.28
25,7.0,-0.1416666666666667,0.85,0.07133763938873218,36412.328000068665,0.0,0.0,9571.045,7285.195,1163.679,73.814,230.672,23.264,896.25,8377.056,482.817,64.464,468.204,2054.051,AS14.28
26,6.2,-0.1416666666666667,0.6833333333333335,0.056582051909375985,26472.629998922348,0.0,0.0,6694.650000000001,4086.798,746.1030000000001,73.814,148.008,23.264,867.4039999999999,6268.335999999999,482.817,123.702,337.639,265.998,AS14.28
27,6.4,-0.20833333333333334,0.65,0.04443304707946299,30502.997998237614,0.0,1.0,10023.79,5246.937,1166.962,140.80700000000002,732.756,23.264,1061.891,6952.052,476.183,161.53199999999998,315.17100000000005,255.96499999999997,AS14.28
28,6.8,-0.27499999999999997,0.5833333333333334,0.052641924403646324,35203.648998975754,1.0,1.0,13155.081,7307.407999999999,1198.057,121.58800000000001,876.2719999999999,0.0,1224.25,7935.072,377.169,205.394,210.614,281.74399999999997,AS14.28
29,7.4,-0.31666666666666665,0.5666666666666667,0.05281804904782677,29187.764999151237,3.0,1.0,15490.441,8145.214,783.8430000000001,106.21100000000001,1291.301,0.0,1221.537,8154.483,195.044,227.841,84.172,262.847,AS14.28
30,6.8,-0.3,0.4666666666666666,0.04229511138539338,35032.385998249054,3.0,1.0,16211.408,8739.619,1236.3200000000002,106.21100000000001,1662.642,0.0,716.4110000000001,9405.177,231.844,227.841,114.256,1303.751,AS14.28
